Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,image_url
Honda,Civic,2015,regular unleaded,143.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,36,28,2202,18490,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2015,premium unleaded (required),205.0,4.0,MANUAL,front wheel drive,2.0,"Factory Tuner,Performance",Compact,Coupe,31,22,2202,24590,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2015,natural gas,110.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,38,27,2202,29390,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Coupe,38,29,2202,22640,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2015,premium unleaded (required),205.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,31,22,2202,23090,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Coupe,39,30,2202,19090,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Coupe,41,31,2202,26125,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Coupe,41,31,2202,23425,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,42,31,2202,26500,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Coupe,41,31,2202,22300,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,40,27,2202,18640,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,41,31,2202,22040,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,42,31,2202,22200,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,41,31,2202,21040,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Coupe,41,30,2202,20850,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,42,31,2202,24700,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,158.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,38,26,2202,19050,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,41,31,2202,19440,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,42,31,2202,23700,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,42,31,2202,23200,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,41,31,2202,20440,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,42,31,2202,24700,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Coupe,41,30,2202,19850,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,30,2202,19700,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,premium unleaded (recommended),180.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,39,30,2202,21300,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,40,31,2202,25300,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,40,31,2202,22800,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2202,20500,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,premium unleaded (recommended),180.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,36,30,2202,22100,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,42,32,2202,26600,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,2.0,Performance,Compact,Coupe,40,31,2202,26225,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,42,32,2202,22300,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,2.0,Performance,Compact,Coupe,40,31,2202,23525,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,42,32,2202,23800,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,42,31,2202,21500,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,40,31,2202,20540,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,40,28,2202,18740,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Coupe,39,30,2202,20950,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,2.0,Performance,Compact,Coupe,40,31,2202,22400,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,42,32,2202,23300,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,42,32,2202,24800,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,40,31,2202,19540,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,40,31,2202,21140,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,158.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,39,28,2202,19150,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,40,31,2202,22140,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Coupe,39,30,2202,19950,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,42,32,2202,24800,https://source.unsplash.com/600x400/?Honda+Civic+car
Honda,Civic,2017,regular unleaded,174.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Coupe,41,30,2202,21600,https://source.unsplash.com/600x400/?Honda+Civic+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,14,1385,2949,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,14,1385,2992,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,20,15,1385,2529,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,14,1385,2580,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,19,14,1385,2668,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,14,1385,2583,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,20,15,1385,2637,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,20,15,1385,2517,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,17,11,1385,3046,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,20,15,1385,2265,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,18,14,1385,3046,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,20,15,1385,2896,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,19,14,1385,2891,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,20,15,1385,2713,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,17,11,1385,3120,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,14,1385,2653,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,14,1385,2541,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,20,15,1385,2486,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,20,15,1385,2268,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,20,15,1385,2207,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,18,14,1385,2925,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,20,15,1385,2242,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,20,15,1385,2554,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,18,14,1385,3088,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,14,1385,2749,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,18,14,1385,3220,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,14,1385,2996,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,20,15,1385,2366,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,19,14,1385,3265,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,17,12,1385,3676,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,19,14,1385,3427,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,17,12,1385,3470,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,21,16,1385,2898,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,19,14,1385,2920,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,21,16,1385,2580,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,18,13,1385,3357,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,21,16,1385,2996,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,19,14,1385,2883,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,21,16,1385,3094,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,21,16,1385,2885,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,,Large,Extended Cab Pickup,17,12,1385,3419,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,21,16,1385,2668,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,19,14,1385,2789,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,19,14,1385,3321,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,18,13,1385,3342,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,19,14,1385,3025,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,21,16,1385,2653,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,21,16,1385,2740,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,21,16,1385,2639,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,19,14,1385,3067,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,21,16,1385,2817,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,19,14,1385,3350,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,19,14,1385,3282,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,21,16,1385,2430,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1999,regular unleaded,230.0,8.0,AUTOMATIC,rear wheel drive,3.0,,Large,Extended Cab Pickup,17,13,1385,3696,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 1500 Series,1999,regular unleaded,230.0,8.0,AUTOMATIC,four wheel drive,3.0,,Large,Extended Cab Pickup,17,13,1385,4098,https://source.unsplash.com/600x400/?Chevrolet+C/K+1500+Series+car
Chevrolet,C/K 2500 Series,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,17,13,1385,2949,https://source.unsplash.com/600x400/?Chevrolet+C/K+2500+Series+car
Chevrolet,C/K 2500 Series,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,17,13,1385,3345,https://source.unsplash.com/600x400/?Chevrolet+C/K+2500+Series+car
Chevrolet,C/K 2500 Series,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,17,13,1385,3034,https://source.unsplash.com/600x400/?Chevrolet+C/K+2500+Series+car
Chevrolet,C/K 2500 Series,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,17,13,1385,2697,https://source.unsplash.com/600x400/?Chevrolet+C/K+2500+Series+car
Chevrolet,C/K 2500 Series,1998,regular unleaded,255.0,8.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,18,12,1385,3360,https://source.unsplash.com/600x400/?Chevrolet+C/K+2500+Series+car
Chevrolet,C/K 2500 Series,1998,regular unleaded,255.0,8.0,MANUAL,rear wheel drive,2.0,,Large,Extended Cab Pickup,18,12,1385,3068,https://source.unsplash.com/600x400/?Chevrolet+C/K+2500+Series+car
